order_item_id,order_id,order_date,customer_id,product_id,category,subcategory,quantity,unit_price,line_subtotal,item_discount_amount,line_total,unit_cost,line_cogs,line_gross_profit
OI222,O500115,2025-01-03,C100042,P1052,Fashion,Outerwear,1,109.94,109.94,0.0,109.94,45.5,45.5,64.44
OI223,O500115,2025-01-03,C100042,P1015,Electronics,Audio,1,148.88,148.88,0.0,148.88,107.4,107.4,41.48
OI224,O500116,2025-01-24,C100042,P1074,Sports,Recovery,1,20.89,20.89,1.67,19.22,15.27,15.27,3.95
OI225,O500117,2025-03-10,C100042,P1067,Beauty,Skincare,1,66.48,66.48,5.32,61.16,20.63,20.63,40.53
OI226,O500118,2025-05-04,C100042,P1019,Home,Bedding,1,116.67,116.67,11.67,105.0,66.45,66.45,38.55
OI227,O500118,2025-05-04,C100042,P1031,Home,Kitchen,2,78.36,156.72,0.0,156.72,44.82,89.64,67.08
OI228,O500119,2025-06-07,C100045,P1049,Fashion,Footwear,1,39.58,39.58,3.96,35.62,22.36,22.36,13.26
OI229,O500119,2025-06-07,C100045,P1037,Fashion,Outerwear,1,139.64,139.64,13.96,125.68,69.53,69.53,56.15
OI230,O500119,2025-06-07,C100045,P1028,Home,Storage,2,78.77,157.54,15.75,141.79,46.79,93.58,48.21
OI231,O500120,2024-10-29,C100046,P1055,Beauty,Haircare,1,43.44,43.44,4.34,39.1,18.29,18.29,20.81
OI232,O500120,2024-10-29,C100046,P1056,Beauty,Tools,2,24.65,49.3,4.93,44.37,12.28,24.56,19.81
OI233,O500121,2025-04-27,C100047,P1038,Fashion,Footwear,1,83.68,83.68,8.37,75.31,52.04,52.04,23.27
OI234,O500122,2025-03-12,C100048,P1004,Electronics,Audio,1,94.56,94.56,0.0,94.56,72.43,72.43,22.13
OI235,O500122,2025-03-12,C100048,P1041,Fashion,Footwear,1,17.72,17.72,0.0,17.72,9.44,9.44,8.28
OI236,O500123,2025-03-14,C100048,P1026,Home,Decor,3,135.19,405.57,32.45,373.12,76.77,230.31,142.81
OI237,O500123,2025-03-14,C100048,P1014,Electronics,Computer Accessories,1,98.21,98.21,7.86,90.35,69.13,69.13,21.22
OI238,O500124,2024-02-21,C100049,P1036,Home,Kitchen,1,42.3,42.3,4.23,38.07,27.15,27.15,10.92
OI239,O500125,2024-08-12,C100049,P1059,Beauty,Fragrance,3,62.28,186.84,14.95,171.89,32.04,96.12,75.77
OI240,O500126,2024-03-10,C100051,P1044,Fashion,Footwear,2,59.76,119.52,0.0,119.52,36.21,72.42,47.1
OI241,O500127,2024-10-04,C100051,P1046,Fashion,Outerwear,1,42.98,42.98,3.44,39.54,24.22,24.22,15.32
OI242,O500127,2024-10-04,C100051,P1024,Home,Bedding,1,41.88,41.88,3.35,38.53,21.82,21.82,16.71
OI243,O500128,2024-10-31,C100051,P1024,Home,Bedding,2,42.31,84.62,8.46,76.16,21.82,43.64,32.52
OI244,O500128,2024-10-31,C100051,P1061,Beauty,Haircare,1,61.82,61.82,6.18,55.64,31.69,31.69,23.95
OI245,O500129,2024-11-12,C100052,P1032,Home,Bedding,1,118.91,118.91,11.89,107.02,83.98,83.98,23.04
OI246,O500129,2024-11-12,C100052,P1012,Electronics,Mobile Accessories,1,89.21,89.21,8.92,80.29,61.31,61.31,18.98
OI247,O500130,2025-05-09,C100053,P1024,Home,Bedding,1,42.82,42.82,0.0,42.82,21.82,21.82,21.0
OI248,O500131,2025-06-30,C100053,P1042,Fashion,Activewear,2,44.55,89.1,0.0,89.1,27.67,55.34,33.76
OI249,O500131,2025-06-30,C100053,P1036,Home,Kitchen,1,44.85,44.85,0.0,44.85,27.15,27.15,17.7
OI250,O500131,2025-06-30,C100053,P1081,Sports,Hydration,1,90.11,90.11,0.0,90.11,43.31,43.31,46.8
OI251,O500132,2024-11-29,C100054,P1023,Home,Decor,2,141.62,283.24,33.99,249.25,84.41,168.82,80.43
OI252,O500132,2024-11-29,C100054,P1002,Electronics,Audio,3,79.9,239.7,28.76,210.94,57.07,171.21,39.73
OI253,O500133,2025-04-25,C100054,P1050,Fashion,Basics,2,43.2,86.4,6.91,79.49,22.11,44.22,35.27
OI254,O500133,2025-04-25,C100054,P1003,Electronics,Wearables,1,32.25,32.25,2.58,29.67,23.12,23.12,6.55
OI255,O500134,2024-05-25,C100055,P1011,Electronics,Computer Accessories,2,44.64,89.28,10.71,78.57,35.51,71.02,7.55
OI256,O500135,2024-07-07,C100055,P1084,Sports,Outdoor,1,42.54,42.54,4.25,38.29,19.16,19.16,19.13
OI257,O500135,2024-07-07,C100055,P1028,Home,Storage,2,81.45,162.9,13.03,149.87,46.79,93.58,56.29
OI258,O500136,2024-11-28,C100055,P1051,Fashion,Activewear,1,31.41,31.41,1.57,29.84,13.97,13.97,15.87
OI259,O500137,2024-09-15,C100056,P1044,Fashion,Footwear,1,62.28,62.28,0.0,62.28,36.21,36.21,26.07
OI260,O500138,2025-01-08,C100056,P1041,Fashion,Footwear,1,18.81,18.81,0.94,17.87,9.44,9.44,8.43
OI261,O500139,2024-03-14,C100057,P1021,Home,Decor,1,34.17,34.17,1.71,32.46,21.95,21.95,10.51
OI262,O500140,2024-06-17,C100057,P1074,Sports,Recovery,1,22.06,22.06,0.0,22.06,15.27,15.27,6.79
OI263,O500140,2024-06-17,C100057,P1005,Electronics,Audio,2,152.53,305.06,15.25,289.81,92.22,184.44,105.37
OI264,O500141,2024-10-05,C100057,P1076,Sports,Recovery,1,85.34,85.34,10.24,75.1,60.96,60.96,14.14
OI265,O500141,2024-10-05,C100057,P1034,Home,Bedding,1,95.66,95.66,11.48,84.18,51.23,51.23,32.95
OI266,O500142,2024-06-11,C100058,P1056,Beauty,Tools,1,23.25,23.25,0.0,23.25,12.28,12.28,10.97
OI267,O500142,2024-06-11,C100058,P1030,Home,Decor,1,20.19,20.19,0.0,20.19,12.23,12.23,7.96
OI268,O500142,2024-06-11,C100058,P1041,Fashion,Footwear,1,18.36,18.36,0.0,18.36,9.44,9.44,8.92
OI269,O500143,2024-11-03,C100058,P1019,Home,Bedding,2,117.78,235.56,0.0,235.56,66.45,132.9,102.66
OI270,O500143,2024-11-03,C100058,P1040,Fashion,Activewear,1,60.53,60.53,0.0,60.53,38.98,38.98,21.55
OI271,O500144,2025-01-06,C100060,P1009,Electronics,Wearables,1,134.81,134.81,10.78,124.03,75.62,75.62,48.41
OI272,O500144,2025-01-06,C100060,P1068,Beauty,Skincare,2,60.55,121.1,12.11,108.99,25.09,50.18,58.81
OI273,O500145,2025-04-03,C100060,P1070,Beauty,Haircare,1,44.04,44.04,4.4,39.64,17.71,17.71,21.93
OI274,O500146,2024-04-01,C100061,P1040,Fashion,Activewear,1,62.17,62.17,0.0,62.17,38.98,38.98,23.19
OI275,O500147,2025-02-22,C100061,P1056,Beauty,Tools,1,23.52,23.52,0.0,23.52,12.28,12.28,11.24
OI276,O500148,2025-04-30,C100062,P1060,Beauty,Skincare,1,34.58,34.58,2.77,31.81,15.31,15.31,16.5
OI277,O500148,2025-04-30,C100062,P1037,Fashion,Outerwear,1,142.06,142.06,11.36,130.7,69.53,69.53,61.17
OI278,O500148,2025-04-30,C100062,P1017,Electronics,Audio,1,155.61,155.61,7.78,147.83,108.89,108.89,38.94
OI279,O500148,2025-04-30,C100062,P1007,Electronics,Wearables,2,61.72,123.44,9.88,113.56,41.12,82.24,31.32
OI280,O500149,2024-01-01,C100063,P1020,Home,Bedding,1,27.95,27.95,0.0,27.95,14.15,14.15,13.8
OI281,O500149,2024-01-01,C100063,P1052,Fashion,Outerwear,2,115.14,230.28,0.0,230.28,45.5,91.0,139.28
OI282,O500149,2024-01-01,C100063,P1011,Electronics,Computer Accessories,1,45.37,45.37,0.0,45.37,35.51,35.51,9.86
OI283,O500150,2024-01-06,C100063,P1018,Electronics,Computer Accessories,1,205.24,205.24,10.26,194.98,113.76,113.76,81.22
OI284,O500150,2024-01-06,C100063,P1030,Home,Decor,1,20.98,20.98,0.0,20.98,12.23,12.23,8.75
OI285,O500151,2024-05-13,C100063,P1029,Home,Decor,1,130.15,130.15,6.51,123.64,80.99,80.99,42.65
OI286,O500152,2024-06-18,C100063,P1083,Sports,Outdoor,1,86.26,86.26,0.0,86.26,59.28,59.28,26.98
OI287,O500153,2024-06-24,C100063,P1075,Sports,Hydration,1,22.79,22.79,2.73,20.06,12.82,12.82,7.24
OI288,O500154,2024-09-28,C100063,P1081,Sports,Hydration,1,86.52,86.52,8.65,77.87,43.31,43.31,34.56
OI289,O500154,2024-09-28,C100063,P1024,Home,Bedding,1,43.83,43.83,4.38,39.45,21.82,21.82,17.63
OI290,O500154,2024-09-28,C100063,P1010,Electronics,Audio,1,168.15,168.15,16.82,151.33,121.01,121.01,30.32
OI291,O500155,2025-02-16,C100063,P1021,Home,Decor,2,34.24,68.48,0.0,68.48,21.95,43.9,24.58
OI292,O500156,2025-05-18,C100064,P1050,Fashion,Basics,1,42.37,42.37,5.08,37.29,22.11,22.11,15.18
OI293,O500156,2025-05-18,C100064,P1017,Electronics,Audio,2,154.01,308.02,36.96,271.06,108.89,217.78,53.28
OI294,O500156,2025-05-18,C100064,P1031,Home,Kitchen,1,76.15,76.15,9.14,67.01,44.82,44.82,22.19
OI295,O500157,2024-03-17,C100065,P1047,Fashion,Outerwear,1,38.85,38.85,3.11,35.74,18.33,18.33,17.41
OI296,O500158,2024-10-22,C100065,P1081,Sports,Hydration,1,85.86,85.86,0.0,85.86,43.31,43.31,42.55
OI297,O500159,2024-12-16,C100066,P1023,Home,Decor,2,140.52,281.04,0.0,281.04,84.41,168.82,112.22
OI298,O500159,2024-12-16,C100066,P1032,Home,Bedding,3,122.67,368.01,18.4,349.61,83.98,251.94,97.67
OI299,O500160,2025-06-25,C100066,P1051,Fashion,Activewear,1,30.8,30.8,2.46,28.34,13.97,13.97,14.37
OI300,O500160,2025-06-25,C100066,P1022,Home,Kitchen,1,165.97,165.97,8.3,157.67,111.74,111.74,45.93
OI301,O500161,2024-06-01,C100067,P1064,Beauty,Haircare,1,53.87,53.87,0.0,53.87,20.47,20.47,33.4
OI302,O500161,2024-06-01,C100067,P1038,Fashion,Footwear,1,88.95,88.95,0.0,88.95,52.04,52.04,36.91
OI303,O500162,2024-08-12,C100067,P1023,Home,Decor,1,136.75,136.75,0.0,136.75,84.41,84.41,52.34
OI304,O500163,2025-03-03,C100067,P1060,Beauty,Skincare,3,32.86,98.58,0.0,98.58,15.31,45.93,52.65
OI305,O500163,2025-03-03,C100067,P1088,Sports,Hydration,1,97.66,97.66,0.0,97.66,61.57,61.57,36.09
OI306,O500164,2025-04-26,C100067,P1065,Beauty,Tools,2,35.63,71.26,0.0,71.26,21.18,42.36,28.9
OI307,O500165,2025-06-27,C100067,P1062,Beauty,Haircare,1,19.01,19.01,0.95,18.06,10.77,10.77,7.29
OI308,O500166,2025-01-30,C100068,P1016,Electronics,Mobile Accessories,1,148.91,148.91,11.91,137.0,103.82,103.82,33.18
OI309,O500167,2025-05-15,C100068,P1082,Sports,Outdoor,1,22.19,22.19,1.11,21.08,13.3,13.3,7.78
OI310,O500167,2025-05-15,C100068,P1043,Fashion,Activewear,1,136.38,136.38,13.64,122.74,54.23,54.23,68.51
OI311,O500168,2024-01-12,C100071,P1049,Fashion,Footwear,1,38.59,38.59,3.09,35.5,22.36,22.36,13.14
OI312,O500169,2024-01-14,C100071,P1049,Fashion,Footwear,2,39.08,78.16,0.0,78.16,22.36,44.72,33.44
OI313,O500169,2024-01-14,C100071,P1007,Electronics,Wearables,2,61.21,122.42,12.24,110.18,41.12,82.24,27.94
OI314,O500169,2024-01-14,C100071,P1059,Beauty,Fragrance,1,62.47,62.47,0.0,62.47,32.04,32.04,30.43
OI315,O500170,2024-06-06,C100071,P1074,Sports,Recovery,2,20.46,40.92,0.0,40.92,15.27,30.54,10.38
OI316,O500171,2025-04-07,C100071,P1075,Sports,Hydration,1,23.11,23.11,0.0,23.11,12.82,12.82,10.29
OI317,O500171,2025-04-07,C100071,P1057,Beauty,Haircare,1,63.88,63.88,0.0,63.88,30.02,30.02,33.86
OI318,O500172,2025-06-21,C100071,P1017,Electronics,Audio,1,153.5,153.5,0.0,153.5,108.89,108.89,44.61
OI319,O500173,2024-01-06,C100072,P1009,Electronics,Wearables,1,134.45,134.45,6.72,127.73,75.62,75.62,52.11
OI320,O500173,2024-01-06,C100072,P1012,Electronics,Mobile Accessories,1,85.7,85.7,6.86,78.84,61.31,61.31,17.53
OI321,O500174,2024-03-11,C100072,P1030,Home,Decor,1,19.74,19.74,1.58,18.16,12.23,12.23,5.93
OI322,O500175,2025-02-05,C100072,P1046,Fashion,Outerwear,2,43.33,86.66,8.67,77.99,24.22,48.44,29.55
OI323,O500176,2024-02-29,C100073,P1078,Sports,Outdoor,1,139.04,139.04,16.68,122.36,75.39,75.39,46.97
OI324,O500176,2024-02-29,C100073,P1077,Sports,Outdoor,1,15.21,15.21,1.83,13.38,10.85,10.85,2.53
OI325,O500176,2024-02-29,C100073,P1075,Sports,Hydration,1,23.75,23.75,2.85,20.9,12.82,12.82,8.08
OI326,O500176,2024-02-29,C100073,P1016,Electronics,Mobile Accessories,2,150.29,300.58,36.07,264.51,103.82,207.64,56.87
OI327,O500177,2024-05-18,C100073,P1004,Electronics,Audio,2,89.97,179.94,14.4,165.54,72.43,144.86,20.68
OI328,O500177,2024-05-18,C100073,P1036,Home,Kitchen,1,43.75,43.75,2.19,41.56,27.15,27.15,14.41
OI329,O500177,2024-05-18,C100073,P1072,Sports,Outdoor,2,159.1,318.2,25.46,292.74,98.34,196.68,96.06
OI330,O500177,2024-05-18,C100073,P1053,Fashion,Activewear,2,112.92,225.84,22.58,203.26,59.06,118.12,85.14
OI331,O500178,2024-08-17,C100073,P1049,Fashion,Footwear,1,40.8,40.8,3.26,37.54,22.36,22.36,15.18
OI332,O500179,2025-04-01,C100073,P1050,Fashion,Basics,1,41.21,41.21,4.12,37.09,22.11,22.11,14.98
OI333,O500179,2025-04-01,C100073,P1021,Home,Decor,2,32.68,65.36,5.23,60.13,21.95,43.9,16.23
OI334,O500179,2025-04-01,C100073,P1067,Beauty,Skincare,1,68.08,68.08,6.81,61.27,20.63,20.63,40.64
OI335,O500180,2024-03-09,C100074,P1028,Home,Storage,1,82.13,82.13,0.0,82.13,46.79,46.79,35.34
OI336,O500180,2024-03-09,C100074,P1018,Electronics,Computer Accessories,2,196.9,393.8,0.0,393.8,113.76,227.52,166.28
OI337,O500181,2024-12-17,C100074,P1040,Fashion,Activewear,1,59.72,59.72,0.0,59.72,38.98,38.98,20.74
OI338,O500181,2024-12-17,C100074,P1034,Home,Bedding,1,99.7,99.7,0.0,99.7,51.23,51.23,48.47
OI339,O500182,2025-03-20,C100074,P1084,Sports,Outdoor,1,40.32,40.32,3.23,37.09,19.16,19.16,17.93
OI340,O500182,2025-03-20,C100074,P1036,Home,Kitchen,2,43.94,87.88,7.03,80.85,27.15,54.3,26.55
OI341,O500183,2024-09-13,C100075,P1035,Home,Kitchen,2,91.55,183.1,21.97,161.13,60.95,121.9,39.23
OI342,O500183,2024-09-13,C100075,P1064,Beauty,Haircare,1,51.78,51.78,6.21,45.57,20.47,20.47,25.1
OI343,O500183,2024-09-13,C100075,P1063,Beauty,Haircare,2,61.49,122.98,14.76,108.22,31.44,62.88,45.34
OI344,O500184,2024-09-22,C100076,P1030,Home,Decor,1,20.27,20.27,0.0,20.27,12.23,12.23,8.04
OI345,O500184,2024-09-22,C100076,P1074,Sports,Recovery,2,21.02,42.04,0.0,42.04,15.27,30.54,11.5
OI346,O500184,2024-09-22,C100076,P1031,Home,Kitchen,1,77.06,77.06,0.0,77.06,44.82,44.82,32.24
OI347,O500185,2025-04-25,C100077,P1050,Fashion,Basics,1,40.37,40.37,4.04,36.33,22.11,22.11,14.22
OI348,O500185,2025-04-25,C100077,P1045,Fashion,Outerwear,2,128.41,256.82,20.55,236.27,68.88,137.76,98.51
OI349,O500186,2024-07-20,C100078,P1047,Fashion,Outerwear,2,39.48,78.96,3.95,75.01,18.33,36.66,38.35
OI350,O500187,2024-09-07,C100078,P1057,Beauty,Haircare,1,66.62,66.62,0.0,66.62,30.02,30.02,36.6
OI351,O500187,2024-09-07,C100078,P1065,Beauty,Tools,1,35.38,35.38,0.0,35.38,21.18,21.18,14.2
OI352,O500188,2024-12-29,C100079,P1060,Beauty,Skincare,1,33.15,33.15,0.0,33.15,15.31,15.31,17.84
OI353,O500188,2024-12-29,C100079,P1088,Sports,Hydration,1,91.57,91.57,0.0,91.57,61.57,61.57,30.0
OI354,O500189,2024-10-19,C100080,P1081,Sports,Hydration,2,91.43,182.86,0.0,182.86,43.31,86.62,96.24
OI355,O500189,2024-10-19,C100080,P1026,Home,Decor,2,144.98,289.96,0.0,289.96,76.77,153.54,136.42
OI356,O500190,2024-12-20,C100080,P1036,Home,Kitchen,1,43.12,43.12,0.0,43.12,27.15,27.15,15.97
OI357,O500191,2025-01-02,C100080,P1048,Fashion,Activewear,1,78.87,78.87,0.0,78.87,38.33,38.33,40.54
OI358,O500192,2025-01-28,C100080,P1046,Fashion,Outerwear,1,41.16,41.16,2.06,39.1,24.22,24.22,14.88
OI359,O500193,2025-04-08,C100081,P1031,Home,Kitchen,1,77.55,77.55,0.0,77.55,44.82,44.82,32.73
OI360,O500193,2025-04-08,C100081,P1013,Electronics,Wearables,2,99.88,199.76,0.0,199.76,53.71,107.42,92.34
OI361,O500194,2024-01-09,C100082,P1034,Home,Bedding,1,95.65,95.65,7.65,88.0,51.23,51.23,36.77
OI362,O500194,2024-01-09,C100082,P1054,Fashion,Activewear,1,33.16,33.16,3.32,29.84,21.8,21.8,8.04
OI363,O500194,2024-01-09,C100082,P1070,Beauty,Haircare,1,45.27,45.27,3.62,41.65,17.71,17.71,23.94
OI364,O500194,2024-01-09,C100082,P1083,Sports,Outdoor,1,86.84,86.84,8.68,78.16,59.28,59.28,18.88
OI365,O500195,2024-04-12,C100082,P1061,Beauty,Haircare,1,63.0,63.0,0.0,63.0,31.69,31.69,31.31
OI366,O500195,2024-04-12,C100082,P1011,Electronics,Computer Accessories,1,44.1,44.1,0.0,44.1,35.51,35.51,8.59
OI367,O500195,2024-04-12,C100082,P1024,Home,Bedding,1,43.5,43.5,0.0,43.5,21.82,21.82,21.68
OI368,O500195,2024-04-12,C100082,P1076,Sports,Recovery,1,81.11,81.11,0.0,81.11,60.96,60.96,20.15
OI369,O500196,2024-04-17,C100082,P1088,Sports,Hydration,1,97.2,97.2,9.72,87.48,61.57,61.57,25.91
OI370,O500196,2024-04-17,C100082,P1013,Electronics,Wearables,1,100.89,100.89,5.04,95.85,53.71,53.71,42.14
OI371,O500196,2024-04-17,C100082,P1051,Fashion,Activewear,1,32.13,32.13,2.57,29.56,13.97,13.97,15.59
OI372,O500197,2024-06-10,C100082,P1015,Electronics,Audio,1,144.55,144.55,0.0,144.55,107.4,107.4,37.15
OI373,O500197,2024-06-10,C100082,P1016,Electronics,Mobile Accessories,2,153.99,307.98,0.0,307.98,103.82,207.64,100.34
OI374,O500197,2024-06-10,C100082,P1058,Beauty,Tools,1,17.45,17.45,0.87,16.58,6.75,6.75,9.83
OI375,O500198,2024-07-31,C100082,P1064,Beauty,Haircare,1,52.43,52.43,5.24,47.19,20.47,20.47,26.72
OI376,O500199,2025-02-06,C100082,P1075,Sports,Hydration,1,23.38,23.38,1.87,21.51,12.82,12.82,8.69
OI377,O500199,2025-02-06,C100082,P1007,Electronics,Wearables,1,62.47,62.47,5.0,57.47,41.12,41.12,16.35
OI378,O500199,2025-02-06,C100082,P1055,Beauty,Haircare,1,44.87,44.87,4.49,40.38,18.29,18.29,22.09
OI379,O500199,2025-02-06,C100082,P1052,Fashion,Outerwear,1,107.34,107.34,5.37,101.97,45.5,45.5,56.47
OI380,O500200,2024-10-26,C100083,P1052,Fashion,Outerwear,1,108.7,108.7,10.87,97.83,45.5,45.5,52.33
OI381,O500201,2024-12-31,C100083,P1050,Fashion,Basics,1,42.38,42.38,4.24,38.14,22.11,22.11,16.03
OI382,O500202,2024-04-16,C100084,P1030,Home,Decor,1,20.92,20.92,0.0,20.92,12.23,12.23,8.69
OI383,O500202,2024-04-16,C100084,P1013,Electronics,Wearables,1,101.93,101.93,0.0,101.93,53.71,53.71,48.22
OI384,O500203,2024-08-18,C100084,P1023,Home,Decor,1,144.18,144.18,14.42,129.76,84.41,84.41,45.35
OI385,O500203,2024-08-18,C100084,P1046,Fashion,Outerwear,2,41.82,83.64,6.69,76.95,24.22,48.44,28.51
OI386,O500203,2024-08-18,C100084,P1077,Sports,Outdoor,1,15.25,15.25,1.52,13.73,10.85,10.85,2.88
OI387,O500204,2024-12-05,C100084,P1085,Sports,Recovery,1,20.8,20.8,2.5,18.3,10.36,10.36,7.94
OI388,O500204,2024-12-05,C100084,P1055,Beauty,Haircare,1,43.66,43.66,5.24,38.42,18.29,18.29,20.13
OI389,O500205,2024-11-27,C100085,P1088,Sports,Hydration,1,99.03,99.03,9.9,89.13,61.57,61.57,27.56
OI390,O500206,2024-04-24,C100086,P1044,Fashion,Footwear,1,59.12,59.12,4.73,54.39,36.21,36.21,18.18
OI391,O500206,2024-04-24,C100086,P1087,Sports,Hydration,1,116.49,116.49,11.65,104.84,74.53,74.53,30.31
OI392,O500206,2024-04-24,C100086,P1025,Home,Bedding,1,162.97,162.97,13.04,149.93,120.37,120.37,29.56
OI393,O500207,2024-06-21,C100086,P1006,Electronics,Computer Accessories,2,21.67,43.34,0.0,43.34,14.37,28.74,14.6
OI394,O500207,2024-06-21,C100086,P1068,Beauty,Skincare,1,58.18,58.18,5.82,52.36,25.09,25.09,27.27
OI395,O500208,2025-01-27,C100086,P1024,Home,Bedding,1,43.26,43.26,4.33,38.93,21.82,21.82,17.11
OI396,O500208,2025-01-27,C100086,P1060,Beauty,Skincare,1,33.29,33.29,1.66,31.63,15.31,15.31,16.32
OI397,O500209,2025-05-20,C100088,P1082,Sports,Outdoor,1,20.87,20.87,1.67,19.2,13.3,13.3,5.9
OI398,O500210,2024-01-17,C100089,P1067,Beauty,Skincare,1,65.85,65.85,5.27,60.58,20.63,20.63,39.95
OI399,O500211,2024-07-06,C100089,P1083,Sports,Outdoor,1,88.27,88.27,8.83,79.44,59.28,59.28,20.16
OI400,O500212,2024-11-08,C100089,P1088,Sports,Hydration,1,98.72,98.72,7.9,90.82,61.57,61.57,29.25
OI401,O500213,2025-06-03,C100089,P1062,Beauty,Haircare,1,18.87,18.87,1.89,16.98,10.77,10.77,6.21
OI402,O500213,2025-06-03,C100089,P1083,Sports,Outdoor,1,87.28,87.28,8.73,78.55,59.28,59.28,19.27
OI403,O500213,2025-06-03,C100089,P1077,Sports,Outdoor,1,14.93,14.93,1.49,13.44,10.85,10.85,2.59
OI404,O500214,2025-01-28,C100090,P1050,Fashion,Basics,1,43.38,43.38,2.17,41.21,22.11,22.11,19.1
OI405,O500214,2025-01-28,C100090,P1036,Home,Kitchen,1,43.03,43.03,4.3,38.73,27.15,27.15,11.58
OI406,O500214,2025-01-28,C100090,P1075,Sports,Hydration,1,23.69,23.69,1.9,21.79,12.82,12.82,8.97
OI407,O500215,2025-02-22,C100090,P1084,Sports,Outdoor,1,41.31,41.31,3.3,38.01,19.16,19.16,18.85
OI408,O500216,2025-03-31,C100090,P1039,Fashion,Basics,2,73.64,147.28,0.0,147.28,41.14,82.28,65.0
OI409,O500216,2025-03-31,C100090,P1007,Electronics,Wearables,2,61.13,122.26,0.0,122.26,41.12,82.24,40.02
OI410,O500217,2024-04-02,C100091,P1015,Electronics,Audio,2,147.4,294.8,23.58,271.22,107.4,214.8,56.42
OI411,O500218,2025-03-21,C100091,P1035,Home,Kitchen,1,91.01,91.01,0.0,91.01,60.95,60.95,30.06
OI412,O500219,2025-05-30,C100092,P1001,Electronics,Mobile Accessories,2,32.72,65.44,0.0,65.44,19.28,38.56,26.88
OI413,O500220,2024-09-18,C100093,P1048,Fashion,Activewear,2,84.17,168.34,13.47,154.87,38.33,76.66,78.21
OI414,O500220,2024-09-18,C100093,P1074,Sports,Recovery,1,21.55,21.55,2.16,19.39,15.27,15.27,4.12
OI415,O500220,2024-09-18,C100093,P1072,Sports,Outdoor,1,150.76,150.76,12.06,138.7,98.34,98.34,40.36
OI416,O500220,2024-09-18,C100093,P1041,Fashion,Footwear,1,18.66,18.66,1.49,17.17,9.44,9.44,7.73
OI417,O500221,2024-04-16,C100094,P1018,Electronics,Computer Accessories,1,211.24,211.24,21.12,190.12,113.76,113.76,76.36
OI418,O500221,2024-04-16,C100094,P1068,Beauty,Skincare,1,56.8,56.8,4.54,52.26,25.09,25.09,27.17
OI419,O500221,2024-04-16,C100094,P1037,Fashion,Outerwear,1,137.1,137.1,6.86,130.24,69.53,69.53,60.71
OI420,O500222,2024-05-11,C100094,P1006,Electronics,Computer Accessories,2,22.32,44.64,4.46,40.18,14.37,28.74,11.44
OI421,O500223,2024-05-12,C100094,P1080,Sports,Recovery,1,27.77,27.77,2.78,24.99,18.03,18.03,6.96
OI422,O500223,2024-05-12,C100094,P1041,Fashion,Footwear,1,18.73,18.73,1.5,17.23,9.44,9.44,7.79
OI423,O500223,2024-05-12,C100094,P1086,Sports,Yoga,1,85.67,85.67,8.57,77.1,46.36,46.36,30.74
OI424,O500224,2025-06-20,C100094,P1042,Fashion,Activewear,1,44.52,44.52,0.0,44.52,27.67,27.67,16.85
OI425,O500224,2025-06-20,C100094,P1021,Home,Decor,1,34.38,34.38,0.0,34.38,21.95,21.95,12.43
OI426,O500225,2025-06-04,C100095,P1064,Beauty,Haircare,1,51.99,51.99,0.0,51.99,20.47,20.47,31.52
OI427,O500225,2025-06-04,C100095,P1005,Electronics,Audio,1,146.39,146.39,0.0,146.39,92.22,92.22,54.17
OI428,O500226,2024-10-01,C100096,P1060,Beauty,Skincare,1,34.6,34.6,0.0,34.6,15.31,15.31,19.29
OI429,O500226,2024-10-01,C100096,P1020,Home,Bedding,1,26.54,26.54,0.0,26.54,14.15,14.15,12.39
OI430,O500226,2024-10-01,C100096,P1022,Home,Kitchen,2,170.79,341.58,0.0,341.58,111.74,223.48,118.1
OI431,O500227,2024-10-14,C100096,P1073,Sports,Hydration,1,54.26,54.26,0.0,54.26,25.06,25.06,29.2
OI432,O500227,2024-10-14,C100096,P1083,Sports,Outdoor,1,84.65,84.65,0.0,84.65,59.28,59.28,25.37
OI433,O500228,2024-11-10,C100098,P1059,Beauty,Fragrance,2,58.84,117.68,11.77,105.91,32.04,64.08,41.83
OI434,O500229,2025-05-17,C100098,P1045,Fashion,Outerwear,1,123.99,123.99,12.4,111.59,68.88,68.88,42.71
OI435,O500229,2025-05-17,C100098,P1075,Sports,Hydration,2,24.39,48.78,3.9,44.88,12.82,25.64,19.24
OI436,O500229,2025-05-17,C100098,P1025,Home,Bedding,1,162.78,162.78,13.02,149.76,120.37,120.37,29.39
OI437,O500230,2024-03-16,C100099,P1087,Sports,Hydration,2,109.12,218.24,17.46,200.78,74.53,149.06,51.72
OI438,O500230,2024-03-16,C100099,P1069,Beauty,Tools,1,85.04,85.04,6.8,78.24,33.05,33.05,45.19
OI439,O500231,2025-04-29,C100099,P1068,Beauty,Skincare,1,60.68,60.68,6.07,54.61,25.09,25.09,29.52
OI440,O500231,2025-04-29,C100099,P1067,Beauty,Skincare,1,69.67,69.67,0.0,69.67,20.63,20.63,49.04
OI441,O500232,2025-06-08,C100099,P1048,Fashion,Activewear,1,79.44,79.44,3.97,75.47,38.33,38.33,37.14
OI442,O500233,2024-02-21,C100100,P1001,Electronics,Mobile Accessories,1,33.07,33.07,0.0,33.07,19.28,19.28,13.79
OI443,O500233,2024-02-21,C100100,P1015,Electronics,Audio,1,150.41,150.41,0.0,150.41,107.4,107.4,43.01
