customer_id,signup_date,acquisition_channel,preferred_device,loyalty_tier,country,state_code,state,city,region
C100318,2024-07-06,Direct,Desktop,Standard,United States,TX,Texas,San Antonio,South
C100319,2023-09-21,Email,Mobile,Silver,United States,WA,Washington,Bellevue,West
C100320,2024-01-17,Affiliate,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C100321,2025-05-04,Paid Search,Mobile,Standard,United States,CA,California,San Francisco,West
C100322,2024-11-07,Referral,Desktop,Standard,United States,AZ,Arizona,Tempe,West
C100323,2025-01-23,Paid Search,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C100324,2024-06-23,Referral,Desktop,Standard,United States,WA,Washington,Seattle,West
C100325,2025-02-15,Paid Search,Mobile,Standard,United States,WA,Washington,Tacoma,West
C100326,2023-10-14,Organic Search,Tablet,Silver,United States,OR,Oregon,Salem,West
C100327,2023-10-24,Email,Mobile,Standard,United States,FL,Florida,Tampa,South
C100328,2024-05-26,Influencer,Desktop,Standard,United States,NC,North Carolina,Charlotte,South
C100329,2024-06-22,Email,Mobile,Standard,United States,FL,Florida,Orlando,South
C100330,2024-01-27,Referral,Mobile,Standard,United States,CA,California,Los Angeles,West
C100331,2024-12-26,Paid Search,Mobile,Standard,United States,OH,Ohio,Cleveland,Midwest
C100332,2023-10-09,Direct,Tablet,Silver,United States,NY,New York,New York,Northeast
C100333,2025-05-13,Influencer,Desktop,Standard,United States,OH,Ohio,Cleveland,Midwest
C100334,2023-02-24,Paid Search,Mobile,Silver,United States,GA,Georgia,Savannah,South
C100335,2025-05-05,Paid Search,Tablet,Standard,United States,NY,New York,Rochester,Northeast
C100336,2023-05-27,Direct,Desktop,Standard,United States,NY,New York,Buffalo,Northeast
C100337,2024-08-31,Referral,Mobile,Standard,United States,CO,Colorado,Boulder,West
C100338,2023-02-27,Influencer,Mobile,Silver,United States,TX,Texas,Houston,South
C100339,2024-04-13,Organic Search,Mobile,Standard,United States,NY,New York,New York,Northeast
C100340,2023-12-18,Meta Ads,Mobile,Standard,United States,NJ,New Jersey,Newark,Northeast
C100341,2024-08-17,Meta Ads,Mobile,Standard,United States,MI,Michigan,Detroit,Midwest
C100342,2023-02-24,Organic Search,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C100343,2023-11-26,Organic Search,Desktop,Standard,United States,GA,Georgia,Savannah,South
C100344,2024-11-03,Meta Ads,Mobile,Standard,United States,CA,California,Sacramento,West
C100345,2023-01-31,Affiliate,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C100346,2023-05-17,Organic Search,Mobile,Silver,United States,TX,Texas,Austin,South
C100347,2024-12-12,Paid Search,Mobile,Standard,United States,MI,Michigan,Detroit,Midwest
C100348,2025-03-10,Meta Ads,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C100349,2023-09-18,Organic Search,Desktop,Silver,United States,CA,California,Sacramento,West
C100350,2023-05-06,Referral,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C100351,2023-12-28,Paid Search,Desktop,Standard,United States,NY,New York,Buffalo,Northeast
C100352,2024-04-15,Referral,Mobile,Standard,United States,NY,New York,New York,Northeast
C100353,2024-06-06,Meta Ads,Mobile,Standard,United States,MI,Michigan,Detroit,Midwest
C100354,2024-07-09,Direct,Desktop,Standard,United States,NJ,New Jersey,Newark,Northeast
C100355,2024-08-13,Organic Search,Desktop,Standard,United States,CA,California,San Diego,West
C100356,2025-02-09,Direct,Desktop,Standard,United States,FL,Florida,Orlando,South
C100357,2023-09-12,Referral,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C100358,2024-12-02,Email,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C100359,2024-12-13,Referral,Mobile,Standard,United States,NY,New York,New York,Northeast
C100360,2023-04-23,Paid Search,Mobile,Silver,United States,CA,California,Sacramento,West
C100361,2024-03-20,Meta Ads,Desktop,Standard,United States,NY,New York,New York,Northeast
C100362,2025-03-31,Organic Search,Desktop,Standard,United States,MI,Michigan,Detroit,Midwest
C100363,2025-05-02,Organic Search,Mobile,Standard,United States,NY,New York,New York,Northeast
C100364,2024-12-20,Organic Search,Mobile,Standard,United States,NY,New York,New York,Northeast
C100365,2023-02-20,Organic Search,Mobile,Standard,United States,TX,Texas,Austin,South
C100366,2024-10-23,Affiliate,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C100367,2023-06-29,Email,Desktop,Standard,United States,TX,Texas,Dallas,South
C100368,2023-08-01,Email,Tablet,Standard,United States,CA,California,San Jose,West
C100369,2023-01-31,Affiliate,Tablet,Standard,United States,TX,Texas,San Antonio,South
C100370,2025-01-22,Meta Ads,Tablet,Standard,United States,OH,Ohio,Columbus,Midwest
C100371,2023-11-06,Paid Search,Mobile,Silver,United States,FL,Florida,Miami,South
C100372,2023-12-02,Direct,Desktop,Standard,United States,CA,California,Los Angeles,West
C100373,2024-12-23,Paid Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C100374,2023-10-30,Organic Search,Mobile,Silver,United States,TX,Texas,Dallas,South
C100375,2025-04-30,Direct,Mobile,Standard,United States,CA,California,San Francisco,West
C100376,2024-11-30,Paid Search,Mobile,Standard,United States,CA,California,San Jose,West
C100377,2023-08-11,Affiliate,Tablet,Standard,United States,FL,Florida,Orlando,South
C100378,2023-10-30,Direct,Tablet,Standard,United States,NY,New York,Rochester,Northeast
C100379,2024-02-17,Organic Search,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C100380,2024-11-19,Influencer,Mobile,Standard,United States,CA,California,Los Angeles,West
C100381,2024-01-13,Organic Search,Desktop,Silver,United States,FL,Florida,Tampa,South
C100382,2023-03-10,Organic Search,Mobile,Standard,United States,OH,Ohio,Cleveland,Midwest
C100383,2023-03-30,Email,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C100384,2025-05-18,Email,Mobile,Standard,United States,TX,Texas,Houston,South
C100385,2025-05-23,Organic Search,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C100386,2023-08-25,Affiliate,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C100387,2025-05-05,Meta Ads,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C100388,2023-01-03,Paid Search,Desktop,Silver,United States,TX,Texas,Dallas,South
C100389,2025-05-30,Organic Search,Desktop,Standard,United States,CA,California,Sacramento,West
C100390,2024-12-06,Direct,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C100391,2024-09-03,Organic Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C100392,2023-01-08,Paid Search,Mobile,Standard,United States,TX,Texas,San Antonio,South
C100393,2023-01-01,Meta Ads,Mobile,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C100394,2024-06-05,Paid Search,Desktop,Standard,United States,NC,North Carolina,Charlotte,South
C100395,2023-10-25,Paid Search,Tablet,Standard,United States,CO,Colorado,Denver,West
C100396,2024-11-25,Direct,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C100397,2024-02-01,Organic Search,Desktop,Silver,United States,IL,Illinois,Springfield,Midwest
C100398,2023-11-20,Influencer,Mobile,Silver,United States,FL,Florida,Jacksonville,South
C100399,2024-11-08,Referral,Desktop,Standard,United States,NY,New York,New York,Northeast
C100400,2023-04-16,Paid Search,Mobile,Silver,United States,NC,North Carolina,Raleigh,South
C100401,2025-03-25,Email,Desktop,Standard,United States,TX,Texas,Dallas,South
C100402,2023-06-08,Direct,Desktop,Silver,United States,OR,Oregon,Salem,West
C100403,2024-12-27,Affiliate,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C100404,2024-10-09,Paid Search,Desktop,Standard,United States,MA,Massachusetts,Boston,Northeast
C100405,2024-07-11,Paid Search,Desktop,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C100406,2025-03-21,Meta Ads,Mobile,Standard,United States,WA,Washington,Seattle,West
C100407,2023-11-22,Influencer,Desktop,Silver,United States,CO,Colorado,Boulder,West
C100408,2024-07-08,Paid Search,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C100409,2023-03-27,Referral,Desktop,Silver,United States,MI,Michigan,Grand Rapids,Midwest
C100410,2024-11-07,Referral,Desktop,Standard,United States,WA,Washington,Bellevue,West
C100411,2023-10-16,Organic Search,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C100412,2023-11-30,Email,Mobile,Standard,United States,CA,California,San Diego,West
C100413,2025-05-16,Email,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C100414,2024-06-26,Organic Search,Mobile,Standard,United States,OR,Oregon,Salem,West
C100415,2023-09-09,Direct,Mobile,Silver,United States,MA,Massachusetts,Boston,Northeast
C100416,2023-12-26,Referral,Tablet,Standard,United States,CA,California,San Diego,West
C100417,2024-06-25,Referral,Mobile,Standard,United States,CA,California,San Francisco,West
C100418,2023-08-22,Organic Search,Mobile,Standard,United States,CA,California,San Diego,West
C100419,2023-11-23,Paid Search,Desktop,Silver,United States,FL,Florida,Tampa,South
C100420,2024-12-14,Organic Search,Desktop,Standard,United States,NY,New York,New York,Northeast
C100421,2024-07-15,Direct,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C100422,2023-07-01,Meta Ads,Desktop,Silver,United States,NY,New York,Buffalo,Northeast
C100423,2023-07-10,Referral,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C100424,2023-06-17,Direct,Desktop,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C100425,2024-07-13,Paid Search,Mobile,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C100426,2024-09-14,Organic Search,Desktop,Standard,United States,FL,Florida,Miami,South
C100427,2023-03-05,Organic Search,Tablet,Silver,United States,OH,Ohio,Cleveland,Midwest
C100428,2025-05-15,Meta Ads,Desktop,Standard,United States,NC,North Carolina,Charlotte,South
C100429,2025-01-07,Organic Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C100430,2025-03-11,Organic Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C100431,2024-03-14,Organic Search,Mobile,Silver,United States,CA,California,San Francisco,West
C100432,2023-08-08,Direct,Mobile,Silver,United States,OR,Oregon,Portland,West
C100433,2025-04-13,Meta Ads,Mobile,Standard,United States,FL,Florida,Orlando,South
C100434,2024-01-14,Organic Search,Mobile,Silver,United States,TX,Texas,San Antonio,South
C100435,2025-04-29,Email,Desktop,Standard,United States,MI,Michigan,Detroit,Midwest
C100436,2024-09-09,Email,Desktop,Standard,United States,NY,New York,New York,Northeast
C100437,2023-03-26,Direct,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C100438,2023-03-28,Meta Ads,Desktop,Standard,United States,MI,Michigan,Detroit,Midwest
C100439,2024-04-08,Meta Ads,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C100440,2023-05-16,Email,Mobile,Silver,United States,NC,North Carolina,Charlotte,South
C100441,2024-06-01,Direct,Mobile,Standard,United States,TX,Texas,Austin,South
C100442,2025-05-23,Direct,Tablet,Standard,United States,TX,Texas,Dallas,South
C100443,2024-02-13,Direct,Mobile,Standard,United States,TX,Texas,San Antonio,South
C100444,2023-03-13,Email,Desktop,Standard,United States,NY,New York,Buffalo,Northeast
C100445,2023-06-23,Affiliate,Mobile,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C100446,2023-08-15,Meta Ads,Desktop,Standard,United States,GA,Georgia,Atlanta,South
C100447,2023-05-28,Organic Search,Tablet,Silver,United States,NY,New York,New York,Northeast
C100448,2024-02-14,Direct,Desktop,Silver,United States,NY,New York,New York,Northeast
C100449,2024-10-18,Direct,Desktop,Standard,United States,FL,Florida,Tampa,South
C100450,2024-06-21,Email,Desktop,Standard,United States,CA,California,San Diego,West
C100451,2024-04-21,Organic Search,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C100452,2024-05-05,Paid Search,Mobile,Standard,United States,TX,Texas,San Antonio,South
C100453,2024-01-15,Influencer,Desktop,Standard,United States,NY,New York,New York,Northeast
C100454,2023-04-20,Organic Search,Mobile,Silver,United States,NY,New York,Buffalo,Northeast
C100455,2024-04-24,Direct,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C100456,2024-09-17,Organic Search,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C100457,2023-05-03,Meta Ads,Mobile,Standard,United States,CA,California,San Jose,West
C100458,2024-04-09,Paid Search,Mobile,Standard,United States,CO,Colorado,Boulder,West
C100459,2023-12-19,Organic Search,Desktop,Silver,United States,AZ,Arizona,Phoenix,West
C100460,2023-06-14,Direct,Desktop,Standard,United States,CA,California,Los Angeles,West
C100461,2024-09-20,Affiliate,Desktop,Standard,United States,MI,Michigan,Detroit,Midwest
C100462,2024-07-18,Paid Search,Mobile,Standard,United States,AZ,Arizona,Phoenix,West
C100463,2025-03-22,Paid Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C100464,2024-10-18,Meta Ads,Desktop,Standard,United States,CA,California,Los Angeles,West
C100465,2023-04-21,Organic Search,Mobile,Silver,United States,WA,Washington,Tacoma,West
C100466,2025-05-30,Paid Search,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C100467,2023-01-30,Paid Search,Mobile,Silver,United States,TX,Texas,Austin,South
C100468,2025-03-17,Organic Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C100469,2024-05-25,Referral,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C100470,2023-05-18,Direct,Desktop,Silver,United States,FL,Florida,Tampa,South
C100471,2023-11-02,Organic Search,Mobile,Standard,United States,OH,Ohio,Cleveland,Midwest
C100472,2023-05-20,Paid Search,Mobile,Standard,United States,OR,Oregon,Salem,West
C100473,2023-11-05,Meta Ads,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C100474,2024-03-14,Email,Tablet,Standard,United States,NC,North Carolina,Charlotte,South
C100475,2023-02-28,Referral,Desktop,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C100476,2023-05-18,Direct,Mobile,Standard,United States,CA,California,San Diego,West
C100477,2024-03-16,Affiliate,Desktop,Silver,United States,CA,California,San Jose,West
C100478,2025-02-04,Meta Ads,Mobile,Standard,United States,CA,California,Sacramento,West
C100479,2023-02-08,Direct,Desktop,Standard,United States,TX,Texas,San Antonio,South
C100480,2024-04-19,Direct,Mobile,Standard,United States,OR,Oregon,Portland,West
C100481,2024-05-01,Referral,Mobile,Standard,United States,CA,California,San Jose,West
C100482,2025-03-01,Referral,Mobile,Standard,United States,TX,Texas,Houston,South
C100483,2023-10-31,Organic Search,Mobile,Standard,United States,GA,Georgia,Savannah,South
C100484,2024-05-13,Direct,Desktop,Standard,United States,GA,Georgia,Atlanta,South
C100485,2025-01-03,Influencer,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C100486,2025-05-13,Email,Mobile,Standard,United States,NJ,New Jersey,Newark,Northeast
C100487,2023-08-28,Paid Search,Mobile,Silver,United States,GA,Georgia,Savannah,South
C100488,2023-01-14,Meta Ads,Mobile,Standard,United States,NY,New York,New York,Northeast
C100489,2024-12-17,Direct,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C100490,2024-03-26,Organic Search,Mobile,Standard,United States,NY,New York,New York,Northeast
C100491,2023-12-17,Affiliate,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C100492,2023-01-03,Direct,Desktop,Silver,United States,AZ,Arizona,Phoenix,West
C100493,2024-01-23,Organic Search,Desktop,Silver,United States,NY,New York,New York,Northeast
C100494,2023-05-10,Paid Search,Desktop,Silver,United States,CA,California,San Jose,West
C100495,2024-01-12,Direct,Mobile,Silver,United States,TX,Texas,Dallas,South
C100496,2023-03-06,Direct,Mobile,Silver,United States,GA,Georgia,Atlanta,South
C100497,2024-10-23,Paid Search,Desktop,Standard,United States,CA,California,Sacramento,West
C100498,2025-05-20,Paid Search,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C100499,2025-02-18,Direct,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C100500,2023-11-28,Meta Ads,Mobile,Silver,United States,NJ,New Jersey,Jersey City,Northeast
C100501,2023-01-02,Organic Search,Desktop,Silver,United States,NY,New York,Buffalo,Northeast
C100502,2025-01-26,Email,Mobile,Standard,United States,OR,Oregon,Portland,West
C100503,2023-08-18,Referral,Mobile,Silver,United States,CA,California,San Jose,West
C100504,2024-03-06,Direct,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C100505,2024-10-14,Paid Search,Mobile,Standard,United States,TX,Texas,Houston,South
C100506,2023-01-03,Organic Search,Tablet,Silver,United States,IL,Illinois,Springfield,Midwest
C100507,2024-01-08,Paid Search,Desktop,Silver,United States,OH,Ohio,Columbus,Midwest
C100508,2024-09-13,Paid Search,Desktop,Standard,United States,NJ,New Jersey,Newark,Northeast
C100509,2023-12-26,Meta Ads,Desktop,Standard,United States,NJ,New Jersey,Newark,Northeast
C100510,2023-06-06,Direct,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C100511,2023-05-18,Organic Search,Mobile,Silver,United States,FL,Florida,Miami,South
C100512,2024-07-08,Affiliate,Mobile,Standard,United States,WA,Washington,Tacoma,West
C100513,2025-03-31,Email,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C100514,2023-05-27,Organic Search,Mobile,Silver,United States,NY,New York,Buffalo,Northeast
